lot,n,tipologie
http://w3id.org/zac/88108_lot_20,3,Gemalde; Bildwerke | OGGETTI IN LEGNO | SPARTITI MUSICALI
http://w3id.org/zac/88108_lot_21,3,Keramik; Glas; Metallarbeiten | Gemalde; Bildwerke | SPARTITI MUSICALI
http://w3id.org/zac/88108_lot_4,3,Bildwerke; Gemalde; Decken; Shawls; Romische Lampen | Keramik; Glas; Metallarbeiten | SPARTITI MUSICALI
http://w3id.org/zac/88108_lot_6,3,DIPINTI | Keramik; Glas; Metallarbeiten | SPARTITI MUSICALI
http://w3id.org/zac/88108_lot_7,3,DIPINTI | SPECCHI | SPARTITI MUSICALI
http://w3id.org/zac/88112_lot_4,3,CORNICI | DISEGNI | VASI
http://w3id.org/zac/88113_lot_10,3,DIPINTI | Munzen; Medaillen | MUNZEN; MEDAILLEN | Waffen; Geweihe; Antiquitaten; Kunstgegenstande; Mobel; Munzen; Medaillen
http://w3id.org/zac/88113_lot_2,3,DIPINTI | Munzen; Medaillen | MUNZEN; MEDAILLEN | Waffen; Geweihe; Antiquitaten; Kunstgegenstande; Mobel; Munzen; Medaillen
http://w3id.org/zac/88113_lot_34,3,Munzen; Medaillen | MUNZEN; MEDAILLEN | OGGETTI IN ORO | Waffen; Geweihe; Antiquitaten; Kunstgegenstande; Mobel; Munzen; Medaillen
http://w3id.org/zac/88113_lot_37,3,OGGETTI IN LEGNO | OGGETTI IN ORO | Waffen; Geweihe; Antiquitaten; Kunstgegenstande; Mobel; Munzen; Medaillen
http://w3id.org/zac/88113_lot_39,3,OGGETTI IN LATTA | OGGETTI IN LEGNO | Waffen; Geweihe; Antiquitaten; Kunstgegenstande; Mobel; Munzen; Medaillen
http://w3id.org/zac/88113_lot_41,3,Munzen; Medaillen | MUNZEN; MEDAILLEN | OGGETTI IN ORO | Waffen; Geweihe; Antiquitaten; Kunstgegenstande; Mobel; Munzen; Medaillen
http://w3id.org/zac/88114_lot_11,3,DIPINTI | Fayencen; Steinzeug | MINIATURE
http://w3id.org/zac/88114_lot_13,3,Fayencen; Steinzeug | MINIATURE | OGGETTI IN RAME
http://w3id.org/zac/88114_lot_17,3,CORNICI | DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88114_lot_18,3,Glas; Kristall | OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/88114_lot_20,3,Glas; Kristall | MOBILI | OGGETTI IN RAME
http://w3id.org/zac/88114_lot_22,3,CORNICI | Glas; Kristall | PORCELLANE
http://w3id.org/zac/88114_lot_23,3,BOTTIGLIE | OGGETTI IN RAME | PIATTI
http://w3id.org/zac/88114_lot_3,3,OGGETTI IN LEGNO | VASI | PIATTI
http://w3id.org/zac/88114_lot_5,3,Fayencen; Steinzeug | MINIATURE | OGGETTI IN RAME
http://w3id.org/zac/88114_lot_8,3,Glas; Kristall | MINIATURE | OGGETTI VARI
http://w3id.org/zac/88119_lot_2,3,Antiquitaten; Kunstgegenstande | DIPINTI | STAMPE E INCISIONI
http://w3id.org/zac/88119_lot_3,3,DIPINTI | Antiquitaten; Kunstgegenstande | STAMPE E INCISIONI
http://w3id.org/zac/88127_lot_I,3,CORNICI | OGGETTI VARI | SCATOLE
http://w3id.org/zac/88128_lot_1,3,DISEGNI | Glasgemalde; Miniaturen | OGGETTI IN PELLE
http://w3id.org/zac/88128_lot_10,3,DIPINTI | DISEGNI | OGGETTI IN RAME
http://w3id.org/zac/88128_lot_9,3,DIPINTI | LIBRI | PORCELLANE
http://w3id.org/zac/88128_lot_I,3,DIPINTI | DISEGNI | OGGETTI VARI
http://w3id.org/zac/88132_lot_18,3,CERAMICHE | OGGETTI IN METALLO | OGGETTI IN LEGNO
http://w3id.org/zac/88132_lot_4,3,COPPE | CERAMICHE | OGGETTI IN METALLO
http://w3id.org/zac/88132_lot_7,3,CERAMICHE | OGGETTI IN METALLO | OGGETTI IN LEGNO
http://w3id.org/zac/88139_lot_2,3,OGGETTI VARI | OGGETTI IN ORO | OGGETTI IN LEGNO
http://w3id.org/zac/88141_lot_1,3,ACQUERELLI | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88141_lot_20,3,MAIOLICHE | VETRI | PORCELLANE
http://w3id.org/zac/88141_lot_27,3,MOBILI | MAIOLICHE | PORCELLANE
http://w3id.org/zac/88141_lot_30,3,EMAIL; SILBER; BRONZE; ZINN | MOBILI | OGGETTI IN ORO
http://w3id.org/zac/88141_lot_II,3,MINIATURE | OGGETTI IN LATTA | PORCELLANE
http://w3id.org/zac/88142_lot_2,3,DIPINTI | OGGETTI IN RAME | Stadteansichten
http://w3id.org/zac/88142_lot_211,3,PORCELLANE | STAMPE E INCISIONI | PIATTI
http://w3id.org/zac/88142_lot_30,3,DISEGNI | LIBRI | OGGETTI VARI
http://w3id.org/zac/88142_lot_73,3,MINIATURE | MAIOLICHE | OGGETTI IN LEGNO
http://w3id.org/zac/88142_lot_I,3,DIPINTI | DISEGNI | Stadteansichten
http://w3id.org/zac/88143_lot_6,3,Bilder; Portrats | DIPINTI | MEDAGLIE
http://w3id.org/zac/88143_lot_7,3,CORNICI | DIPINTI | Porzellan; Steingut; Teller; Tassen; Figuren
http://w3id.org/zac/88143_lot_II,3,FOTOGRAFIE | MEDAGLIE | OGGETTI VARI
http://w3id.org/zac/88144_lot_3,3,AUTOGRAFI | LIBRI | Medailles; monnaies
http://w3id.org/zac/88147_lot_18,3,GIOIELLI | MOBILI | TABACCHIERE
http://w3id.org/zac/88147_lot_5,3,MOBILI | GIOIELLI | MARMI
http://w3id.org/zac/88148_lot_18,3,ARGENTI | Gemalde; Stiche; Lithographien | MOBILI
http://w3id.org/zac/88148_lot_2,3,LAMPADE | MOBILI | MARMI
http://w3id.org/zac/88150_lot_10,3,Dosen; Miniaturen | OGGETTI IN METALLO | TESSUTI
http://w3id.org/zac/88150_lot_12,3,CRISTALLI | OGGETTI IN LEGNO | TESSUTI
http://w3id.org/zac/88150_lot_15,3,CRISTALLI | DIPINTI | OGGETTI VARI
http://w3id.org/zac/88150_lot_18,3,CRISTALLI | CORNICI | OGGETTI IN RAME
http://w3id.org/zac/88150_lot_19,3,CRISTALLI | Dosen; Miniaturen | OGGETTI IN LEGNO
http://w3id.org/zac/88150_lot_2,3,DIPINTI | Dosen; Miniaturen | SPECCHI
http://w3id.org/zac/88152_lot_10,3,Kupferstiche; Lithographien | KUPFERSTICHE; LITHOGRAPHIEN | STAMPE E INCISIONI | TESSUTI
http://w3id.org/zac/88152_lot_12,3,ANTICHITA' | Glas; Keramik | GLAS; KERAMIK | STAMPE E INCISIONI
http://w3id.org/zac/88152_lot_13,3,ANTICHITA' | CORNICI | STAMPE E INCISIONI
http://w3id.org/zac/88152_lot_18,3,ANTICHITA' | CORNICI | STAMPE E INCISIONI
http://w3id.org/zac/88152_lot_6,3,ANTICHITA' | TESSUTI | STAMPE E INCISIONI
http://w3id.org/zac/88152_lot_7,3,OGGETTI VARI | TESSUTI | STAMPE E INCISIONI
http://w3id.org/zac/88167_lot_17,3,MINIATURE | OGGETTI IN PIOMBO | OGGETTI VARI
http://w3id.org/zac/88167_lot_5,3,MINIATURE | Stoffe; Stickereien | PIATTI
http://w3id.org/zac/88173_lot_12,3,Holz; Mobel | OGGETTI IN METALLO | PORCELLANE
http://w3id.org/zac/88173_lot_14,3,Holz; Mobel | PORCELLANE | VASI
http://w3id.org/zac/88173_lot_18,3,Bronze; Email; Waffen | VASI | PORCELLANE
http://w3id.org/zac/88173_lot_2,3,AVORI | OGGETTI IN LEGNO | PORCELLANE
http://w3id.org/zac/88173_lot_5,3,OGGETTI IN METALLO | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88173_lot_7,3,Bronze; Email; Waffen | OGGETTI LACCATI | PIATTI
http://w3id.org/zac/88173_lot_8,3,Elfenbein; Stein; Lack; Textilien; Holz | VASI | PORCELLANE
http://w3id.org/zac/88173_lot_9,3,OGGETTI IN METALLO | PORCELLANE | PIATTI
http://w3id.org/zac/88174_lot_11,3,TESSUTI | VASI | PORCELLANE
http://w3id.org/zac/88174_lot_3,3,ARGENTI | CORNICI | OGGETTI VARI
http://w3id.org/zac/88174_lot_8,3,CORNICI | ARGENTI | PORCELLANE
http://w3id.org/zac/88177_lot_10,3,DIPINTI | LIBRI | MOBILI
http://w3id.org/zac/88177_lot_14,3,CERAMICHE | MOBILI | LIBRI
http://w3id.org/zac/88177_lot_9,3,CERAMICHE | DIPINTI | TEPPICHE; STOFFE | Teppiche; Stoffe
http://w3id.org/zac/88177_lot_I,3,DIPINTI | MOBILI | Teppiche; Stoffe | TEPPICHE; STOFFE
http://w3id.org/zac/88179_lot_14,3,CORNICI | STICHEN; ZEICHNUNGEN; AQUARELLEN | PORZELLAN; FAYENCEN; GLAS
http://w3id.org/zac/88179_lot_2,3,CORNICI | OGGETTI IN LEGNO | STICHEN; ZEICHNUNGEN; AQUARELLEN
http://w3id.org/zac/88179_lot_3,3,CORNICI | PORZELLAN; FAYENCEN; GLAS | STAMPE E INCISIONI
http://w3id.org/zac/88179_lot_4,3,CORNICI | STAMPE E INCISIONI | PORZELLAN; FAYENCEN; GLAS
http://w3id.org/zac/88179_lot_5,3,CORNICI | OGGETTI IN LEGNO | STAMPE E INCISIONI
http://w3id.org/zac/88179_lot_9,3,OGGETTI IN METALLO | PIATTI | PORZELLAN; FAYENCEN; GLAS
http://w3id.org/zac/88181_lot_2,3,CORNICI | OGGETTI IN LEGNO | TAPPETI
http://w3id.org/zac/88187_lot_12,3,ACQUEFORTI | CORNICI | OGGETTI IN RAME
http://w3id.org/zac/88187_lot_2,3,CORNICI | ARMI | PORCELLANE
http://w3id.org/zac/88187_lot_3,3,CORNICI | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88192_lot_100,3,Kupfer; Messing | Kupferstiche; Lithographien; Radierungen | OTTONI
http://w3id.org/zac/88197_lot_13,3,MOBILI | OGGETTI D'ARTE | PORCELLANE
http://w3id.org/zac/88197_lot_16,3,ARMI | MOBILI | OGGETTI D'ARTE
http://w3id.org/zac/88197_lot_17,3,CORNICI | MOBILI | OGGETTI D'ARTE
http://w3id.org/zac/88197_lot_18,3,MOBILI | OGGETTI D'ARTE | PORCELLANE
http://w3id.org/zac/88197_lot_19,3,MOBILI | OGGETTI D'ARTE | OGGETTI VARI
http://w3id.org/zac/88197_lot_8,3,CORNICI | MOBILI | OGGETTI D'ARTE
http://w3id.org/zac/88198_lot_10,3,DIPINTI | OGGETTI VARI | Tassen; Teller; Kannen; Figuren
http://w3id.org/zac/88198_lot_11,3,DIPINTI | VASI | Tassen; Teller; Kannen; Figuren
http://w3id.org/zac/88198_lot_12,3,PIATTI | Tassen; Teller; Kannen; Figuren | Porzellan; Bronze
http://w3id.org/zac/88198_lot_14,3,Munzen; Medaillen | MAIOLICHE | MUNZEN; MEDAILLEN | PIATTI
http://w3id.org/zac/88198_lot_15,3,LAMPADE | OGGETTI IN LATTA | Tassen; Teller; Kannen; Figuren
http://w3id.org/zac/88198_lot_18,3,CORNICI | OGGETTI VARI | PIATTI
http://w3id.org/zac/88198_lot_23,3,MUNZEN; MEDAILLEN | Munzen; Medaillen | OGGETTI IN LATTA | Tassen; Teller; Kannen; Figuren
http://w3id.org/zac/88209_lot_11,3,ACQUEFORTI | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88209_lot_17,3,MODERNE MOBEL; GEMALDE; KUNSTGEWERBE | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88209_lot_9,3,MAIOLICHE | PORCELLANE | PIATTI
http://w3id.org/zac/88224_lot_18,3,ACQUERELLI | Mobel; Holzschnitzereien; Waffen; Stiche | VETRI
http://w3id.org/zac/88225_lot_100,3,Kupferstiche; Radierungen | MOBILI | TERRECOTTE
http://w3id.org/zac/88225_lot_150,3,Aquarelle; Handzeichnungen | AQUARELLE; HANDZEICHNUNGEN | MOBILI | Silber; Gold
http://w3id.org/zac/88225_lot_30,3,MOBILI | Kupferstiche; Radierungen | PORCELLANE
http://w3id.org/zac/88228_lot_2,3,ACQUEFORTI | PIATTI | STAMPE E INCISIONI
http://w3id.org/zac/88231_lot_16,3,Fayencen; Porzellane; Bronzen; Emaille | OGGETTI IN RAME | STEINZEUG; FAYENCE | Steinzeug; Fayence
http://w3id.org/zac/88231_lot_18,3,AQUARELLE; HANDZEICHNUNGEN | Aquarelle; Handzeichnungen | OGGETTI IN RAME | PORCELLANE
http://w3id.org/zac/88231_lot_50,3,Aquarelle; Handzeichnungen | AQUARELLE; HANDZEICHNUNGEN | Fayencen; Porzellane; Bronzen; Emaille | Steinzeug; Fayence | STEINZEUG; FAYENCE
http://w3id.org/zac/88231_lot_55,3,MOBILI | STAMPE E INCISIONI | Silber; Gold
http://w3id.org/zac/88231_lot_60,3,Miniaturen; Dosen | MINIATUREN; DOSEN | MOBILI | Steinzeug; Fayence | STEINZEUG; FAYENCE
http://w3id.org/zac/88231_lot_9,3,Aquarelle; Handzeichnungen | AQUARELLE; HANDZEICHNUNGEN | Fayencen; Porzellane; Bronzen; Emaille | OGGETTI IN RAME
http://w3id.org/zac/88233_lot_13,3,Dosen; Silhouetten | OGGETTI IN ORO | Silber; Gold
http://w3id.org/zac/88233_lot_150,3,CORNICI | OGGETTI IN ORO | OGGETTI IN LEGNO
http://w3id.org/zac/88233_lot_2,3,MAIOLICHE | Eisen; Zinn; Messing; Kupfer; Bronze | OGGETTI IN ORO
http://w3id.org/zac/88233_lot_20,3,Eisen; Zinn; Messing; Kupfer; Bronze | Silber; Gold | STAMPE E INCISIONI
http://w3id.org/zac/88233_lot_36,3,OGGETTI IN LEGNO | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88233_lot_45,3,CORNICI | OGGETTI IN LEGNO | STAMPE E INCISIONI
http://w3id.org/zac/88233_lot_7,3,CORNICI | Dosen; Silhouetten | Eisen; Zinn; Messing; Kupfer; Bronze
http://w3id.org/zac/88233_lot_95,3,DISEGNI | OGGETTI IN LEGNO | Silber; Gold
http://w3id.org/zac/88237_lot_135,3,CORNICI | Miniaturen; Silhouetten | Einrichtungsgegenstande; Mobel
http://w3id.org/zac/88237_lot_14,3,CORNICI | ARMI | Miniaturen; Silhouetten
http://w3id.org/zac/88237_lot_19,3,ARMI | ACQUERELLI | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88237_lot_22,3,CORNICI | Miniaturen; Silhouetten | TERRECOTTE
http://w3id.org/zac/88237_lot_40,3,Aquarelle; Handzeichnungen; Stahlstiche | ARGENTI | TERRECOTTE
http://w3id.org/zac/88237_lot_65,3,Einrichtungsgegenstande; Mobel | OGGETTI D'ARTE ORIENTALE | Textilien; Teppiche | TEXTILIEN; TEPPICHE
http://w3id.org/zac/88237_lot_90,3,Miniaturen; Silhouetten | OGGETTI IN RAME | Textilien; Teppiche | TEXTILIEN; TEPPICHE
http://w3id.org/zac/88246_lot_I,3,Kücheninterieur | OGGETTI VARI | SPECCHI
http://w3id.org/zac/88247_lot_1,3,MAIOLICHE | Kupferstiche; Radierungen | STAMPE E INCISIONI
http://w3id.org/zac/88247_lot_10,3,Handzeichnungen; Aquarelle | Kupferstiche; Radierungen | MAIOLICHE
http://w3id.org/zac/88247_lot_14,3,CORNICI | Kupferstiche; Radierungen | Handzeichnungen; Aquarelle
http://w3id.org/zac/88247_lot_15,3,BRONZI | MAIOLICHE | Handzeichnungen; Aquarelle
http://w3id.org/zac/88247_lot_19,3,MAIOLICHE | Handzeichnungen; Aquarelle | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88247_lot_20,3,OGGETTI D'ARTE ORIENTALE | Handzeichnungen; Aquarelle | MAIOLICHE
http://w3id.org/zac/88247_lot_25,3,OGGETTI D'ARTE ORIENTALE | Handzeichnungen; Aquarelle | MAIOLICHE
http://w3id.org/zac/88247_lot_30,3,Bronzen; Marmor | MAIOLICHE | Möbel | möbel
http://w3id.org/zac/88247_lot_45,3,ACQUERELLI | MAIOLICHE | möbel | Möbel
http://w3id.org/zac/88247_lot_55,3,ACQUERELLI | MAIOLICHE | Handzeichnungen; Aquarelle
http://w3id.org/zac/88247_lot_714,3,OGGETTI LACCATI | SCOMPARTI | PIATTI
http://w3id.org/zac/88250_lot_3,3,BIANCHERIA | CORNICI | OGGETTI IN LEGNO
http://w3id.org/zac/88256_lot_12,3,ACQUEFORTI | Einrichtungsgegenstande; Mobel | Schmucksachen; Uhren
http://w3id.org/zac/88256_lot_15,3,ACQUEFORTI | Aquarelle; Handzeichnungen; Pastelle | Einrichtungsgegenstande; Mobel
http://w3id.org/zac/88256_lot_28,3,Aquarelle; Handzeichnungen; Pastelle | ACQUEFORTI | MAIOLICHE
http://w3id.org/zac/88256_lot_3,3,ACQUEFORTI | Aquarelle; Handzeichnungen; Pastelle | OGGETTI IN RAME
http://w3id.org/zac/88256_lot_32,3,ACQUEFORTI | Aquarelle; Handzeichnungen; Pastelle | Einrichtungsgegenstande; Mobel
http://w3id.org/zac/88256_lot_40,3,ACQUEFORTI | Aquarelle; Handzeichnungen; Pastelle | OGGETTI IN RAME
http://w3id.org/zac/88256_lot_8,3,Aquarelle; Handzeichnungen; Pastelle | Glas; Kristall | OGGETTI IN RAME
http://w3id.org/zac/88261_lot_2,3,FOTOGRAFIE | OGGETTI VARI | STAMPE E INCISIONI
http://w3id.org/zac/88261_lot_437,3,VASI | PORCELLANE | PIATTI
http://w3id.org/zac/88265_lot_105,3,DIPINTI | OGGETTI VARI | TESSUTI
http://w3id.org/zac/88265_lot_110,3,BRONZI | OGGETTI VARI | TESSUTI
http://w3id.org/zac/88265_lot_13,3,ARREDAMENTI | OGGETTI VARI | TESSUTI
http://w3id.org/zac/88265_lot_25,3,CERAMICHE | MOBILI | OGGETTI VARI
http://w3id.org/zac/88265_lot_26,3,CERAMICHE | MOBILI | VASI
http://w3id.org/zac/88265_lot_45,3,BRONZI | CERAMICHE | OGGETTI IN LATTA
http://w3id.org/zac/88265_lot_5,3,DIPINTI | MOBILI | OGGETTI VARI
http://w3id.org/zac/88265_lot_8,3,MOBILI | OGGETTI VARI | TESSUTI
http://w3id.org/zac/88265_lot_837,3,DIPINTI | STRUMENTI MUSICALI | SCULTURE
http://w3id.org/zac/88266_lot_1,3,DIPINTI | VASI | PORCELLANE
http://w3id.org/zac/88266_lot_8,3,CERAMICHE | SCATOLE | TESSUTI
http://w3id.org/zac/88282_lot_2,3,OGGETTI IN FERRO | TERRECOTTE | PIATTI
http://w3id.org/zac/88282_lot_23,3,MAIOLICHE | OGGETTI VARI | PIATTI
http://w3id.org/zac/88282_lot_60,3,MOBILI | Musikinstrumente; Ziergerat | MAIOLICHE
http://w3id.org/zac/88282_lot_7,3,ABITI | MOBILI | TERRECOTTE
http://w3id.org/zac/88282_lot_II,3,MOBILI | MAIOLICHE | PIATTI
http://w3id.org/zac/88302_lot_11,3,Antiquitaten; Mobel | OGGETTI IN METALLO | OGGETTI IN FERRO
http://w3id.org/zac/88302_lot_4,3,Antiquitaten; Mobel | CORNICI | STAMPE E INCISIONI
http://w3id.org/zac/88320_lot_35,3,MAIOLICHE | OGGETTI IN METALLO | TESSUTI
http://w3id.org/zac/88320_lot_47,3,MAIOLICHE | OGGETTI IN METALLO | VETRI
http://w3id.org/zac/88320_lot_49,3,OGGETTI IN LEGNO | OGGETTI IN METALLO | VETRI
http://w3id.org/zac/88320_lot_50,3,OGGETTI IN METALLO | OGGETTI IN LEGNO | VETRI
http://w3id.org/zac/88321_lot_15,3,ARTI GRAFICHE | CORNICI | STAMPE E INCISIONI
http://w3id.org/zac/88321_lot_23,3,ARTI GRAFICHE | STAMPE E INCISIONI | SCULTURE
http://w3id.org/zac/88322_lot_12,3,DIPINTI | Kupferstiche; Radierungen; Holzschnitte; Schabkunstblatter | MINIATURE
http://w3id.org/zac/88322_lot_2,3,DIPINTI | Kupferstiche; Radierungen; Holzschnitte; Schabkunstblatter | OGGETTI IN RAME
http://w3id.org/zac/88322_lot_22,3,DIPINTI | Kupferstiche; Radierungen; Holzschnitte; Schabkunstblatter | Miniaturen; Silhouetten
http://w3id.org/zac/88322_lot_25,3,CORNICI | DIPINTI | Kupferstiche; Radierungen; Holzschnitte; Schabkunstblatter
http://w3id.org/zac/88322_lot_30,3,DIPINTI | Miniaturen; Silhouetten | OGGETTI IN LATTA
http://w3id.org/zac/88322_lot_50,3,OGGETTI IN LEGNO | OGGETTI IN LATTA | VETRI
http://w3id.org/zac/88324_lot_8,3,MOBEL; UHREN | Mobel; Uhren | TERRECOTTE | PLACCHETTE
http://w3id.org/zac/88327_lot_120,3,ACQUERELLI | TESSUTI | Sculpturen; Mobel
http://w3id.org/zac/88327_lot_18,3,Handzeichnungen; Aquarelle | OGGETTI IN LEGNO | STEINZEUG; FAYENCEN | Steinzeug; Fayencen
http://w3id.org/zac/88327_lot_180,3,Handzeichnungen; Aquarelle | Zinn; Messing; Kupfer; Bronzen | Sculpturen; Mobel
http://w3id.org/zac/88327_lot_2,3,ACQUEFORTI | Zinn; Messing; Kupfer; Bronzen | VETRI
http://w3id.org/zac/88327_lot_22,3,Holzschnitte; Kupferstiche; Radierungen | Steinzeug; Fayencen | PORCELLANE | STEINZEUG; FAYENCEN
http://w3id.org/zac/88327_lot_45,3,OGGETTI IN LEGNO | Sculpturen; Mobel | PORCELLANE
http://w3id.org/zac/88327_lot_65,3,Handzeichnungen; Aquarelle | OGGETTI IN RAME | Sculpturen; Mobel
http://w3id.org/zac/88327_lot_7,3,ACQUEFORTI | STEINZEUG; FAYENCEN | Steinzeug; Fayencen | Sculpturen; Mobel
http://w3id.org/zac/88336_lot_285,3,DIPINTI | ACQUEFORTI | DISEGNI
http://w3id.org/zac/88338_lot_2,3,OGGETTI IN LEGNO | OGGETTI VARI | VETRI
http://w3id.org/zac/88342_lot_100,3,BIANCHERIA | Gemalde; Miniaturen; Farbstiche | Stuhle; Banke
http://w3id.org/zac/88342_lot_12,3,CAMEI | OGGETTI VARI | TESSUTI
http://w3id.org/zac/88342_lot_150,3,AVORI | SCULTURE | PORCELLANE
http://w3id.org/zac/88342_lot_17,3,Bronze; Messing; Kupfer; Eisen | PORCELLANE | Spiegel; Leuchter; Konsolen; Wanddekorationen
http://w3id.org/zac/88342_lot_18,3,OGGETTI IN ORO | TESSUTI | PORCELLANE
http://w3id.org/zac/88342_lot_220,3,Gemalde; Miniaturen; Farbstiche | SCATOLE | PORCELLANE
http://w3id.org/zac/88342_lot_26,3,OGGETTI IN PELLE | PORCELLANE | Truhen; Schranke
http://w3id.org/zac/88342_lot_28,3,MOBILI | MINIATURE | PORCELLANE
http://w3id.org/zac/88342_lot_280,3,Silber; Email | PORCELLANE | TESSUTI
http://w3id.org/zac/88342_lot_37,3,OGGETTI IN LEGNO | VETRI | PORCELLANE
http://w3id.org/zac/88342_lot_38,3,BRONZI | OGGETTI IN LEGNO | OGGETTI IN METALLO
http://w3id.org/zac/88342_lot_50,3,Gemalde; Miniaturen; Farbstiche | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88342_lot_9,3,FOTOGRAFIE | OGGETTI IN LEGNO | VETRI
http://w3id.org/zac/88346_lot_1,3,LIBRI | MAIOLICHE | PIATTI
http://w3id.org/zac/88346_lot_14,3,CORNICI | TERRECOTTE | PORCELLANE
http://w3id.org/zac/88346_lot_17,3,CORNICI | TERRECOTTE | STAMPE E INCISIONI
http://w3id.org/zac/88346_lot_4,3,LIBRI | Stein; Steinzeug; Steingut | VETRI
http://w3id.org/zac/88346_lot_5,3,LAMPADE | Mobiliar; Ausstattungsgerat | TERRECOTTE
http://w3id.org/zac/88349_lot_10,3,CORNICI | OGGETTI IN ORO | VETRI
http://w3id.org/zac/88349_lot_7,3,Irdengut; Steinzeug; Steingut | OGGETTI IN ORO | STAMPE E INCISIONI
http://w3id.org/zac/88351_lot_110,3,ACQUERELLI | ARGENTI | PORCELLANE
http://w3id.org/zac/88351_lot_150,3,Einrichtungsgegenstande; Mobel | Handzeichnungen; Aquarelle | PORCELLANE
http://w3id.org/zac/88351_lot_3,3,ACQUEFORTI | ARGENTI | Fayencen; Steinzeug
http://w3id.org/zac/88351_lot_35,3,Handzeichnungen; Aquarelle | Kupferstiche; Radierungen; Lithographien | PORCELLANE
http://w3id.org/zac/88351_lot_40,3,Kupferstiche; Radierungen; Lithographien | Handzeichnungen; Aquarelle | PORCELLANE
http://w3id.org/zac/88351_lot_5,3,OGGETTI D'ARTE ORIENTALE | Fayencen; Steinzeug | Kupferstiche; Radierungen; Lithographien
http://w3id.org/zac/88351_lot_50,3,CORNICI | Handzeichnungen; Aquarelle | Kupferstiche; Radierungen; Lithographien
http://w3id.org/zac/88351_lot_55,3,Fayencen; Steinzeug | VETRI | STAMPE E INCISIONI
http://w3id.org/zac/88351_lot_6,3,Bronzen; Marmor | Kupferstiche; Radierungen; Lithographien | OGGETTI IN RAME
http://w3id.org/zac/88351_lot_7,3,Bronzen; Marmor | Kupferstiche; Radierungen; Lithographien | OGGETTI IN LEGNO
http://w3id.org/zac/88351_lot_80,3,Handzeichnungen; Aquarelle | OGGETTI D'ARTE ORIENTALE | VETRI
http://w3id.org/zac/88352_lot_19,3,Arbeiten in Gold; Silber; Bronze; Messing | OGGETTI LITURGICI | PORCELLANE
http://w3id.org/zac/88362_lot_16,3,LIBRI | DIPINTI | Stiche; Reproduktionen
http://w3id.org/zac/88362_lot_18,3,LIBRI | Stoffe; Stickereien; Teppiche | Stiche; Reproduktionen
http://w3id.org/zac/88362_lot_19,3,LIBRI | Silber; Schmucksticke | Stiche; Reproduktionen
http://w3id.org/zac/88362_lot_20,3,LIBRI | Silhouetten; Miniaturen; Dosen | Silber; Schmucksticke
http://w3id.org/zac/88362_lot_24,3,DIPINTI | LIBRI | Silhouetten; Miniaturen; Dosen
http://w3id.org/zac/88362_lot_27,3,LIBRI | OGGETTI VARI | OGGETTI IN LEGNO
http://w3id.org/zac/88362_lot_29,3,Holz; Mobel | LIBRI | OGGETTI VARI
http://w3id.org/zac/88362_lot_30,3,Holz; Mobel | LIBRI | Silber; Schmucksticke
http://w3id.org/zac/88362_lot_33,3,LIBRI | Stoffe; Stickereien; Teppiche | Silber; Schmucksticke
http://w3id.org/zac/88362_lot_34,3,LIBRI | Silber; Schmucksticke | Stoffe; Stickereien; Teppiche
http://w3id.org/zac/88362_lot_38,3,OGGETTI IN LEGNO | Silber; Schmucksticke | Stoffe; Stickereien; Teppiche
http://w3id.org/zac/88362_lot_39,3,Holz; Mobel | Silber; Schmucksticke | Stoffe; Stickereien; Teppiche
http://w3id.org/zac/88362_lot_44,3,MINIATURE | Holz; Mobel | OGGETTI VARI
http://w3id.org/zac/88362_lot_45,3,Silhouetten; Miniaturen; Dosen | VETRI | Silber; Schmucksticke
http://w3id.org/zac/88362_lot_46,3,Holz; Mobel | Silhouetten; Miniaturen; Dosen | Silber; Schmucksticke
http://w3id.org/zac/88362_lot_48,3,Holz; Mobel | Silhouetten; Miniaturen; Dosen | Silber; Schmucksticke
http://w3id.org/zac/88362_lot_6,3,LIBRI | Holz; Mobel | Silhouetten; Miniaturen; Dosen
http://w3id.org/zac/88362_lot_7,3,LIBRI | Silhouetten; Miniaturen; Dosen | SCULTURE
http://w3id.org/zac/88363_lot_6,3,OGGETTI VARI | Porzellan; Fayence | SPECCHI | PORZELLAN; FAYENCE
http://w3id.org/zac/88363_lot_7,3,MOBILI | OGGETTI IN ORO | PORZELLAN; FAYENCE | Porzellan; Fayence
http://w3id.org/zac/88363_lot_8,3,BAULI | OGGETTI VARI | PORZELLAN; FAYENCE | Porzellan; Fayence
http://w3id.org/zac/88363_lot_9,3,OGGETTI IN ORO | OGGETTI VARI | SCATOLE
